,TID,Version,Volume,_id,name,path,rights
36,d36e5b51-297a-4122-63-98-515b6ed37a29,2,VOLDATAG,5a67c1b62525b99975918c03,.CN=DirectMalin.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/DIRECTMATIN,
37,77af9e18-7b48-11d9-9c-64-00065bf0bb66,2,VOLDATAG,5a67c1b62525b99975918c05,.CN=DIRGENE_USERS.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/DIRGENE,rwcefm
38,2aa38100-bd76-11da-bc-23-bc304ddc3f5f,2,VOLDATAG,5a67c1b62525b99975918c07,.CN=DISTRIB-PRESSE.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/DISTRIB-PRESSE,rwcefm
39,936ae674-f1c4-4365-8d-93-74e66a93c4f1,2,VOLDATAG,5a67c1b62525b99975918c09,.CN=DISTRIB-PRESS-USERS.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/DISTRIB-PRESSE,rf
40,5d657a3c-41db-4d36-fc-95-3c7a655ddb41,2,VOLDATAG,5a67c1b62525b99975918c0f,.CN=DRH_HOLDING.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/DRH Holding,rwcefm
41,7848349a-7b48-11d9-9c-64-00065bf0bb66,2,VOLDATAG,5a67c1b62525b99975918c13,.CN=DSI.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/DSI,rwcefm
42,78483480-7b48-11d9-9c-64-00065bf0bb66,2,VOLDATAG,5a67c1b62525b99975918c15,.CN=FORMATIONS.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/FORMATIO,rwcefm
43,78483488-7b48-11d9-9c-64-00065bf0bb66,2,VOLDATAG,5a67c1b62525b99975918c19,.CN=IADBT.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/IADBT,rwcefm
44,23cfd1d1-e011-4602-09-92-d1d1cf2311e0,2,VOLDATAG,5a67c1b62525b99975918c1b,.CN=IMMOBILIER.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/IMMOBILIER,rwcefm
45,c5bb5b88-7f9c-4df2-41-b3-885bbbc59c7f,2,VOLDATAG,5a67c1b62525b99975918c1d,.CN=INTERNET.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/INTERNET,rwcefm
46,77af9e00-7b48-11d9-9c-64-00065bf0bb66,2,VOLDATAG,5a67c1b62525b99975918c1f,.CN=JUR_FIS_IND.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/JUR_FIS_IND,rwcefm
