,_id,cn,dn,member
423,5a561c7b8a714b91a76cec06,DRHGRP-PRTECTSOC,"cn=DRHGRP-PRTECTSOC,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=CKAL,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=RAS,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STOS,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=TTSI,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ADTS,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSRHH2,ou=DRH-HOLDING,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSDRHG1,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ALBN,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ALPZ,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LREI,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=NRNL,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LLRE,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FVCT,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=DRHGRP,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1']]"
424,5a561c7b8a714b91a76cec08,JUR_FIS_IND-JLECOCQ,"cn=JUR_FIS_IND-JLECOCQ,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=TJLQ,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JURI01,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CPTY,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LCKI,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JPVS,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=AOST,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1']]"
425,5a561c7b8a714b91a76cec0a,IMMOBILIER-TITRES,"cn=IMMOBILIER-TITRES,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=LHJH,ou=TITRES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ESCT,ou=TITRES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=SAEE,ou=TITRES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JPVS,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STTITRE1,ou=TITRES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=PLAL,ou=TITRES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ACTE,ou=TITRES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=AENE,ou=TITRES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CDTE,ou=TITRES,ou=BOLLORE,ou=PTX,o=GB1']]"
426,5a561c7b8a714b91a76cec0c,BFR,"cn=BFR,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=TRESM5,ou=TRESORERIE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=TDMY,ou=NETTING,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CLGC,ou=TRESORERIE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FLDN,ou=TRESORERIE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=NPIT,ou=TRESORERIE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=PDAE,ou=TRESORERIE,ou=BOLLORE,ou=PTX,o=GB1']]"
427,5a561c7b8a714b91a76cec0e,IMP-Autolib4,"cn=IMP-Autolib4,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=MCVS,ou=DIVISION-FILMS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=EBUX,ou=DIVISION-FILMS,ou=BOLLORE,ou=PTX,o=GB1']]"
428,5a561c7b8a714b91a76cec10,MAP-EDILOG_CLIENT,"cn=MAP-EDILOG_CLIENT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=SFSD,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1', 'cn=CMTN,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STSI,ou=BOLLOREMEDIA,ou=MEDIA,ou=PTX,o=GB1', 'cn=STBMR05,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1', 'cn=EGLN,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MPTR,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1', 'cn=JPVS,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=INSTALL,ou=MNGT,ou=PTX,o=GB1', 'cn=GLSD,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=PCSL,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=GCEE,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1', 'cn=LFHT,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=SGUT,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STDMAT05,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1', 'cn=SFSD2,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSCPTBM2,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSDAF,ou=BOLLOREMEDIA,ou=MEDIA,ou=PTX,o=GB1', 'cn=SLBE,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=GGDI,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1']]"
429,5a561c7b8a714b91a76cec12,IMP-PropIndustrielle,"cn=IMP-PropIndustrielle,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=KGR,ou=PROP-INDUSTRIELLE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MGRD,ou=PROP-INDUSTRIELLE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=PIDNS,ou=PROP-INDUSTRIELLE,ou=BOLLORE,ou=PTX,o=GB1']]"
430,5a561c7b8a714b91a76cec14,BI-DAF,"cn=BI-DAF,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=STSI,ou=BOLLOREMEDIA,ou=MEDIA,ou=PTX,o=GB1', 'cn=WAOR,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1', 'cn=GAND,ou=BOLLOREMEDIA,ou=MEDIA,ou=PTX,o=GB1', 'cn=JPVS,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=BGDN,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STREGIE7,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1', 'cn=CRJO,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1', 'cn=STREGI15,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1', 'cn=STBMR02,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1', 'cn=STBMR03,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1', 'cn=ADV,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1', 'cn=STBMR05,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1', 'cn=STAG5BM,ou=BOLLOREMEDIA,ou=MEDIA,ou=PTX,o=GB1', 'cn=GLSD,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STBMR11,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1', 'cn=JMRS,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1', 'cn=FLVL,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=BNAT,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1', 'cn=LSDAF,ou=BOLLOREMEDIA,ou=MEDIA,ou=PTX,o=GB1', 'cn=GCER,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1', 'cn=GGDI,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1']]"
431,5a561c7b8a714b91a76cec16,FOUCART,"cn=FOUCART,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=FLDN,ou=TRESORERIE,ou=BOLLORE,ou=PTX,o=GB1']]"
432,5a561c7b8a714b91a76cec18,PARTICIPATION,"cn=PARTICIPATION,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=VLBE,ou=DIR-PARTICIPATIONS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=EFSR,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=XLRY,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1']]"
433,5a561c7b8a714b91a76cec1a,IRIS-CLUB-FACTURATION,"cn=IRIS-CLUB-FACTURATION,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=XQIU,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LDRU,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=AZGI,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1']]"
434,5a561c7b8a714b91a76cec1c,IMP-DirParticipation,"cn=IMP-DirParticipation,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=CDBT,ou=DIR-PARTICIPATIONS,ou=BOLLORE,ou=PTX,o=GB1']]"
435,5a561c7b8a714b91a76cec1e,ANNUAIRE,"cn=ANNUAIRE,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=ADSG,ou=DIR-PARTICIPATIONS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CDBT,ou=DIR-PARTICIPATIONS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JPVS,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSCOM01,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LMPR,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1']]"
436,5a561c7b8a714b91a76cec20,TRANSFERT-NFA,"cn=TRANSFERT-NFA,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=BCVE,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MADC,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1']]"
437,5a561c7b8a714b91a76cec22,CHAVANES,"cn=CHAVANES,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=BCVE,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MADC,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1']]"
438,5a561c7b8a714b91a76cec24,GRANDSCADRES,"cn=GRANDSCADRES,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=ICUN,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MADC,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JPVS,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MCRY,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSDG01,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ADCL,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=DIRGEN,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=AOOI,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=NRIS,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STRSE01,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1']]"
439,5a561c7b8a714b91a76cec26,BT-DG-AMS,"cn=BT-DG-AMS,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=BCVE,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ICUN,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MADC,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JPVS,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STDIRGE2,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STEARTH1,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STEARTH2,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=HSMN,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=SREZ,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STEARTH3,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STDIRGE3,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ADCL,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STSECGE1,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STRSE01,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CLCD,ou=RSE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LLBU,ou=RSE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JMCR,ou=RSE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CBVT,ou=RSE,ou=BOLLORE,ou=PTX,o=GB1']]"
440,5a561c7b8a714b91a76cec28,SecGenRSE,"cn=SecGenRSE,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=ICUN,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MADC,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STDIRGE2,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LCTY,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JPVS,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MCRY,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSDG01,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STDIRGE3,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ADCL,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=DIRGEN,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STSECGE1,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=AOOI,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=NRIS,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STRSE01,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CLCD,ou=RSE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LLBU,ou=RSE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JMCR,ou=RSE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JLRE,ou=TRESORERIE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CBVT,ou=RSE,ou=BOLLORE,ou=PTX,o=GB1']]"
441,5a561c7b8a714b91a76cec2a,COVOITURAGE,"cn=COVOITURAGE,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=LCTY,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ICUN,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MADC,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JPVS,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1']]"
442,5a561c7b8a714b91a76cec2c,DSI-ENABLONDD,"cn=DSI-ENABLONDD,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=MADC,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LCTY,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1']]"
443,5a561c7b8a714b91a76cec2e,BERNIER,"cn=BERNIER,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=ICUN,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MADC,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LCTY,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STDIRGE2,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JPVS,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STDIRGE3,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ADCL,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STSECGE1,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STRSE01,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CLCD,ou=RSE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LLBU,ou=RSE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JMCR,ou=RSE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CBVT,ou=RSE,ou=BOLLORE,ou=PTX,o=GB1']]"
444,5a561c7b8a714b91a76cec30,COMM_BT,"cn=COMM_BT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=FBSD,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JPVS,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=EFSR,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSCOM01,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LMPR,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSCOM02,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=XLRY,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JLED,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1']]"
445,5a561c7b8a714b91a76cec32,DRHGRPADMIN,"cn=DRHGRPADMIN,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=CKAL,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=PYBD,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=PSAI,ou=DRH-HOLDING,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JPVS,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSDRHG1,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ALPZ,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LLRE,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=XBSA,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=VSLU,ou=DRH-HOLDING,ou=BOLLORE,ou=PTX,o=GB1']]"
446,5a561c7b8a714b91a76cec34,DRHGRP-REV-SALARIALES,"cn=DRHGRP-REV-SALARIALES,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=CKAL,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=PYBD,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JPVS,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ADTS,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSRHH2,ou=DRH-HOLDING,ou=BOLLORE,ou=PTX,o=GB1', 'cn=XBSA,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CBCI,ou=DIR-IMMOBILIER,ou=BOLLORE,ou=PTX,o=GB1', 'cn=VSLU,ou=DRH-HOLDING,ou=BOLLORE,ou=PTX,o=GB1']]"
447,5a561c7b8a714b91a76cec36,DRHGRP-PROCEDURE,"cn=DRHGRP-PROCEDURE,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=CKAL,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MHRO,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=PYBD,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STOS,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=TTSI,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ADTS,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSRHH2,ou=DRH-HOLDING,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSDRHG1,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ALBN,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ALPZ,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LLRE,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FVCT,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=XBSA,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=VSLU,ou=DRH-HOLDING,ou=BOLLORE,ou=PTX,o=GB1']]"
448,5a561c7b8a714b91a76cec38,DRHGRP-SSAC,"cn=DRHGRP-SSAC,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=PYBD,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ZRK,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STOS,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=TTSI,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ALBN,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ALPZ,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LLRE,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FVCT,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=XBSA,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=VSLU,ou=DRH-HOLDING,ou=BOLLORE,ou=PTX,o=GB1']]"
449,5a561c7b8a714b91a76cec3a,DRHGRP-JURPRO-PYB-JC,"cn=DRHGRP-JURPRO-PYB-JC,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=PYBD,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STOS,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=TTSI,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ALBN,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ALPZ,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LLRE,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FVCT,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=XBSA,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=VSLU,ou=DRH-HOLDING,ou=BOLLORE,ou=PTX,o=GB1']]"
450,5a561c7b8a714b91a76cec3c,DRHGRP-SECRETJC,"cn=DRHGRP-SECRETJC,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=MHRO,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=PYBD,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JPVS,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STOS,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=TTSI,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ALBN,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ALPZ,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LLRE,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FVCT,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=XBSA,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=VSLU,ou=DRH-HOLDING,ou=BOLLORE,ou=PTX,o=GB1']]"
451,5a561c7c8a714b91a76cec3e,DRHGRP-SECRETCK,"cn=DRHGRP-SECRETCK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=CKAL,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MHRO,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=PYBD,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JPVS,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=XBSA,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CBCI,ou=DIR-IMMOBILIER,ou=BOLLORE,ou=PTX,o=GB1', 'cn=VSLU,ou=DRH-HOLDING,ou=BOLLORE,ou=PTX,o=GB1']]"
452,5a561c7c8a714b91a76cec40,DRHGRP-SECRETPYB,"cn=DRHGRP-SECRETPYB,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=MHRO,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=PYBD,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=XBSA,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=VSLU,ou=DRH-HOLDING,ou=BOLLORE,ou=PTX,o=GB1']]"
