,Version,Volume,_id,path,quota
240,2,VOLDATAH,5a67c1c92525b9997591a71d,\HOME\DSOIR03,1024000000
241,2,VOLDATAH,5a67c1c92525b9997591a71f,\HOME\DSPA,1024000000
242,2,VOLDATAH,5a67c1c92525b9997591a721,\HOME\DTRN,1024000000
243,2,VOLDATAH,5a67c1c92525b9997591a723,\HOME\DVCN,1024000000
244,2,VOLDATAH,5a67c1c92525b9997591a725,\HOME\DVVR,1024000000
245,2,VOLDATAH,5a67c1c92525b9997591a727,\HOME\CGSD\CGOE,1024000000
246,2,VOLDATAH,5a67c1c92525b9997591a729,\HOME\DWTS,1024000000
247,2,VOLDATAH,5a67c1c92525b9997591a72b,\HOME\EADE,1024000000
248,2,VOLDATAH,5a67c1c92525b9997591a72d,\HOME\EARN,1024000000
249,2,VOLDATAH,5a67c1c92525b9997591a72f,\HOME\EART,1024000000
250,2,VOLDATAH,5a67c1c92525b9997591a731,\HOME\EBEL,1024000000
251,2,VOLDATAH,5a67c1c92525b9997591a733,\HOME\EBGR,1024000000
252,2,VOLDATAH,5a67c1c92525b9997591a735,\HOME\EBNT,1024000000
253,2,VOLDATAH,5a67c1c92525b9997591a737,\HOME\EBRT,1024000000
254,2,VOLDATAH,5a67c1c92525b9997591a739,\HOME\ECBD,1024000000
255,2,VOLDATAH,5a67c1c92525b9997591a73b,\HOME\EDAZ,1024000000
256,2,VOLDATAH,5a67c1c92525b9997591a73d,\HOME\EDCT,1024000000
257,2,VOLDATAH,5a67c1c92525b9997591a73f,\HOME\EDDE,1024000000
258,2,VOLDATAH,5a67c1c92525b9997591a741,\HOME\EDIH,1024000000
259,2,VOLDATAH,5a67c1c92525b9997591a743,\HOME\EDNS,1024000000
260,2,VOLDATAH,5a67c1c92525b9997591a745,\HOME\EDOT,1024000000
261,2,VOLDATAH,5a67c1c92525b9997591a747,\HOME\EDRS,1024000000
262,2,VOLDATAH,5a67c1c92525b9997591a749,\HOME\EFSR,1024000000
263,2,VOLDATAH,5a67c1c92525b9997591a74b,\HOME\EGEL,1024000000
264,2,VOLDATAH,5a67c1c92525b9997591a74d,\HOME\EGFS,1024000000
265,2,VOLDATAH,5a67c1c92525b9997591a74f,\HOME\EGIN,1024000000
266,2,VOLDATAH,5a67c1c92525b9997591a751,\HOME\EGLN,1024000000
267,2,VOLDATAH,5a67c1c92525b9997591a753,\HOME\EHGH,1024000000
268,2,VOLDATAH,5a67c1c92525b9997591a755,\HOME\EKELUND,1024000000
269,2,VOLDATAH,5a67c1c92525b9997591a757,\HOME\EKHY,1024000000
270,2,VOLDATAH,5a67c1c92525b9997591a759,\HOME\ELDZ,1024000000
271,2,VOLDATAH,5a67c1c92525b9997591a75b,\HOME\ELHN,1024000000
272,2,VOLDATAH,5a67c1c92525b9997591a75d,\HOME\ELRL,10485760000
273,2,VOLDATAH,5a67c1c92525b9997591a75f,\HOME\EMMN,1024000000
274,2,VOLDATAH,5a67c1c92525b9997591a761,\HOME\EMRI,1024000000
275,2,VOLDATAH,5a67c1c92525b9997591a763,\HOME\EMTO,1024000000
276,2,VOLDATAH,5a67c1c92525b9997591a765,\HOME\ENDEMOL1,1024000000
277,2,VOLDATAH,5a67c1c92525b9997591a767,\HOME\ENDEMOL2,1024000000
278,2,VOLDATAH,5a67c1c92525b9997591a769,\HOME\ENDEMOL4,1024000000
279,2,VOLDATAH,5a67c1c92525b9997591a76b,\HOME\ENDEMOL5,1024000000
280,2,VOLDATAH,5a67c1c92525b9997591a76d,\HOME\EPEU,1024000000
281,2,VOLDATAH,5a67c1c92525b9997591a76f,\HOME\ERUE,3072000000
282,2,VOLDATAH,5a67c1c92525b9997591a771,\HOME\ESCT,1024000000
283,2,VOLDATAH,5a67c1c92525b9997591a773,\HOME\ETST,1024000000
