,_id,dn,groupid,member,uid
5322,5a58d8398a714b91a7715c7f,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=GCRF,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",GCRF
5323,5a58d8398a714b91a7715c82,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=CMRU,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",CMRU
5324,5a58d8398a714b91a7715c85,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=BDTD,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",BDTD
5325,5a58d8398a714b91a7715c88,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=AZZA,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",AZZA
5326,5a58d8398a714b91a7715c8b,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=CLRY,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",CLRY
5327,5a58d8398a714b91a7715c8e,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=programme,ou=DIRECT8,ou=MEDIA,ou=PTX,o=GB1",programme
5328,5a58d8398a714b91a7715c91,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=ADV,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",ADV
5329,5a58d8398a714b91a7715c94,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=JMLE,ou=BOLLOREMEDIA,ou=MEDIA,ou=PTX,o=GB1",JMLE
5330,5a58d8398a714b91a7715c97,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=SR-DIRECTMATIN,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",SR-DIRECTMATIN
5331,5a58d8398a714b91a7715c9a,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=Invitation,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",Invitation
5332,5a58d8398a714b91a7715c9d,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=EditionPdf,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",EditionPdf
5333,5a58d8398a714b91a7715ca0,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=EarthTalent,ou=BOLLOREMEDIA,ou=MEDIA,ou=PTX,o=GB1",EarthTalent
5334,5a58d8398a714b91a7715ca3,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=SMSR2,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",SMSR2
5335,5a58d8398a714b91a7715ca6,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=SMSR,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",SMSR
5336,5a58d8398a714b91a7715ca9,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=LecteurDirectAzur,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",LecteurDirectAzur
5337,5a58d8398a714b91a7715cac,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=PresseNantes,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",PresseNantes
5338,5a58d8398a714b91a7715caf,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=LecteurNantes,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",LecteurNantes
5339,5a58d8398a714b91a7715cb2,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=LeMonde,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",LeMonde
5340,5a58d8398a714b91a7715cb5,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=YBollore,ou=BOLLOREMEDIA,ou=MEDIA,ou=PTX,o=GB1",YBollore
5341,5a58d8398a714b91a7715cb8,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=DrhPub,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",DrhPub
5342,5a58d8398a714b91a7715cbb,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=TRAFIC,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",TRAFIC
5343,5a58d8398a714b91a7715cbe,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=REGION,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",REGION
5344,5a58d8398a714b91a7715cc1,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=FINISTERE,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",FINISTERE
5345,5a58d8398a714b91a7715cc4,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=MORBIHAN,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",MORBIHAN
5346,5a58d8398a714b91a7715cc7,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=CandidatureMatinPlus,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",CandidatureMatinPlus
5347,5a58d8398a714b91a7715cca,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=PrePresseMatinPlus,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",PrePresseMatinPlus
5348,5a58d8398a714b91a7715ccd,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=DAF,ou=BOLLOREMEDIA,ou=MEDIA,ou=PTX,o=GB1",DAF
5349,5a58d8398a714b91a7715cd0,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=Presse,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",Presse
5350,5a58d8398a714b91a7715cd3,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=Lecteurs,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",Lecteurs
5351,5a58d8398a714b91a7715cd6,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=NdfCompta,ou=BOLLOREMEDIA,ou=MEDIA,ou=PTX,o=GB1",NdfCompta
5352,5a58d8398a714b91a7715cd9,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=NdfDAF,ou=BOLLOREMEDIA,ou=MEDIA,ou=PTX,o=GB1",NdfDAF
5353,5a58d8398a714b91a7715cdc,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=NdfValide,ou=BOLLOREMEDIA,ou=MEDIA,ou=PTX,o=GB1",NdfValide
5354,5a58d8398a714b91a7715cdf,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=DVCN-BAL2,ou=BOLLOREMEDIA,ou=MEDIA,ou=PTX,o=GB1",DVCN-BAL2
5355,5a58d8398a714b91a7715ce2,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=CinemaMacMahon,ou=BOLLOREMEDIA,ou=MEDIA,ou=PTX,o=GB1",CinemaMacMahon
5356,5a58d8398a714b91a7715ce5,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=STBMR03,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STBMR03
5357,5a58d8398a714b91a7715ce8,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=JBOR,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",JBOR
5358,5a58d8398a714b91a7715ceb,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=STDMAT01,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",STDMAT01
5359,5a58d8398a714b91a7715cee,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=STBMR02,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STBMR02
5360,5a58d8398a714b91a7715cf1,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=STBMR01,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STBMR01
5361,5a58d8398a714b91a7715cf4,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=STMAT01,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",STMAT01
5362,5a58d8398a714b91a7715cf7,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=CGWL,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",CGWL
5363,5a58d8398a714b91a7715cfa,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=CLVN,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",CLVN
5364,5a58d8398a714b91a7715cfd,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=STREGI17,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STREGI17
5365,5a58d8398a714b91a7715d00,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=STREGIE6,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STREGIE6
5366,5a58d8398a714b91a7715d03,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=STREGI15,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STREGI15
5367,5a58d8398a714b91a7715d06,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=MPTR,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",MPTR
5368,5a58d8398a714b91a7715d09,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=AAIE,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",AAIE
5369,5a58d8398a714b91a7715d0c,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=LMDY,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",LMDY
5370,5a58d8398a714b91a7715d0f,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=VRIY,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",VRIY
5371,5a58d8398a714b91a7715d12,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=VFUE,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",VFUE
5372,5a58d8398a714b91a7715d15,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=CRJO,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",CRJO
5373,5a58d8398a714b91a7715d18,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=NPES,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",NPES
5374,5a58d8398a714b91a7715d1b,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=STREGI13,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STREGI13
5375,5a58d8398a714b91a7715d1e,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=DOFO,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",DOFO
5376,5a58d8398a714b91a7715d21,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=MLCR,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",MLCR
5377,5a58d8398a714b91a7715d24,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=CGOE,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",CGOE
5378,5a58d8398a714b91a7715d27,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=MJFT,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",MJFT
5379,5a58d8398a714b91a7715d2a,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=ALFT,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",ALFT
5380,5a58d8398a714b91a7715d2d,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=AGRE,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",AGRE
5381,5a58d8398a714b91a7715d30,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=VRAD,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",VRAD
5382,5a58d8398a714b91a7715d33,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=PBBN,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",PBBN
5383,5a58d8398a714b91a7715d36,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=STREGIE7,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STREGIE7
5384,5a58d8398a714b91a7715d39,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=PGEN,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",PGEN
5385,5a58d8398a714b91a7715d3c,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=STREGIE4,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STREGIE4
5386,5a58d8398a714b91a7715d3f,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=STREGIE5,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STREGIE5
5387,5a58d8398a714b91a7715d42,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=WAOR,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",WAOR
5388,5a58d8398a714b91a7715d45,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=STREGIE2,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STREGIE2
5389,5a58d8398a714b91a7715d48,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=ASTE,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",ASTE
5390,5a58d8398a714b91a7715d4b,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=QPS,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",QPS
5391,5a58d8398a714b91a7715d4e,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=VJNE,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",VJNE
5392,5a58d8398a714b91a7715d51,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=CCAT,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",CCAT
5393,5a58d8398a714b91a7715d54,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=MMCR,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",MMCR
5394,5a58d8398a714b91a7715d57,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=NCLD,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",NCLD
5395,5a58d8398a714b91a7715d5a,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=RFES,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",RFES
5396,5a58d8398a714b91a7715d5d,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=Stag31D8,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",Stag31D8
5397,5a58d8398a714b91a7715d60,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=STWEB04,ou=BOLLOREMEDIADIGITAL,ou=MEDIA,ou=PTX,o=GB1",STWEB04
5398,5a58d8398a714b91a7715d63,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=STWEB05,ou=BOLLOREMEDIADIGITAL,ou=MEDIA,ou=PTX,o=GB1",STWEB05
5399,5a58d8398a714b91a7715d66,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=STWEB06,ou=BOLLOREMEDIADIGITAL,ou=MEDIA,ou=PTX,o=GB1",STWEB06
5400,5a58d8398a714b91a7715d69,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=STWEB07,ou=BOLLOREMEDIADIGITAL,ou=MEDIA,ou=PTX,o=GB1",STWEB07
5401,5a58d8398a714b91a7715d6c,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=STWEB08,ou=BOLLOREMEDIADIGITAL,ou=MEDIA,ou=PTX,o=GB1",STWEB08
5402,5a58d8398a714b91a7715d6f,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=STWEB03,ou=BOLLOREMEDIADIGITAL,ou=MEDIA,ou=PTX,o=GB1",STWEB03
5403,5a58d8398a714b91a7715d72,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=STWEB09,ou=BOLLOREMEDIADIGITAL,ou=MEDIA,ou=PTX,o=GB1",STWEB09
5404,5a58d8398a714b91a7715d75,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=STWEB02,ou=BOLLOREMEDIADIGITAL,ou=MEDIA,ou=PTX,o=GB1",STWEB02
5405,5a58d8398a714b91a7715d78,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=STWEB01,ou=BOLLOREMEDIADIGITAL,ou=MEDIA,ou=PTX,o=GB1",STWEB01
5406,5a58d8398a714b91a7715d7b,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=STWEB10,ou=BOLLOREMEDIADIGITAL,ou=MEDIA,ou=PTX,o=GB1",STWEB10
5407,5a58d8398a714b91a7715d7e,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=SALLE545,ou=BOLLOREMEDIA,ou=MEDIA,ou=PTX,o=GB1",SALLE545
5408,5a58d8398a714b91a7715d81,"cn=L_BOL_PTX_CLIENT_SERVICEDESK,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",L_BOL_PTX_CLIENT_SERVICEDESK,"cn=ABNT,ou=BOLLOREMEDIA,ou=MEDIA,ou=PTX,o=GB1",ABNT
