,Volume,_id,path,quota
936,VOLDATAH,5a0c05ca6be3647bbe197bb9,\HOME\VDAE,1024000000
937,VOLDATAH,5a0c05ca6be3647bbe197bbb,\HOME\VDBS,1024000000
938,VOLDATAH,5a0c05ca6be3647bbe197bbd,\HOME\VDNU,1024000000
939,VOLDATAH,5a0c05ca6be3647bbe197bbf,\HOME\VDVL,1024000000
940,VOLDATAH,5a0c05ca6be3647bbe197bc1,\HOME\VFCS,1024000000
941,VOLDATAH,5a0c05ca6be3647bbe197bc3,\HOME\VFRY,1024000000
942,VOLDATAH,5a0c05ca6be3647bbe197bc5,\HOME\VFUE,1024000000
943,VOLDATAH,5a0c05ca6be3647bbe197bc7,\HOME\VGAS,1024000000
944,VOLDATAH,5a0c05ca6be3647bbe197bc9,\HOME\VGCE,1024000000
945,VOLDATAH,5a0c05ca6be3647bbe197bcb,\HOME\VIDEO,1024000000
946,VOLDATAH,5a0c05ca6be3647bbe197bcd,\HOME\VJLE,1024000000
947,VOLDATAH,5a0c05ca6be3647bbe197bcf,\HOME\VJNE,1024000000
948,VOLDATAH,5a0c05ca6be3647bbe197bd1,\HOME\VKLA,1024000000
949,VOLDATAH,5a0c05ca6be3647bbe197bd3,\HOME\VLBE,1024000000
950,VOLDATAH,5a0c05ca6be3647bbe197bd5,\HOME\VLDC,1024000000
951,VOLDATAH,5a0c05ca6be3647bbe197bd7,\HOME\VMEN,1024000000
952,VOLDATAH,5a0c05ca6be3647bbe197bd9,\HOME\VMLN,1024000000
953,VOLDATAH,5a0c05ca6be3647bbe197bdb,\HOME\VMLR,1024000000
954,VOLDATAH,5a0c05ca6be3647bbe197bdd,\HOME\VPRT,1024000000
955,VOLDATAH,5a0c05ca6be3647bbe197bdf,\HOME\VRAD,1024000000
956,VOLDATAH,5a0c05ca6be3647bbe197be1,\HOME\VRIY,1024000000
957,VOLDATAH,5a0c05ca6be3647bbe197be3,\HOME\WAOR,1024000000
958,VOLDATAH,5a0c05ca6be3647bbe197be5,\HOME\WEBFAM01,1024000000
