,Volume,_id,name,path,rights
66,VOLDATAH,5a0c05c86be3647bbe196f4c,.CN=CFSR.OU=CONTROLE-GEST.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CFSR,rwcefm
67,VOLDATAH,5a0c05c86be3647bbe196f4e,.CN=CGOE.OU=BOLLOREMEDIAREGIE.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CGOE,rwcefm
68,VOLDATAH,5a0c05c86be3647bbe196f50,.CN=CGWL.OU=BOLLOREMEDIAREGIE.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CGWL,rwcefm
69,VOLDATAH,5a0c05c86be3647bbe196f52,.CN=CHAUFDIR.OU=DIR-GENERALE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CHAUFDIR,rwcefm
70,VOLDATAH,5a0c05c86be3647bbe196f54,.CN=CHAUDIR2.OU=DIR-GENERALE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CHAUDIR2,rwcefm
71,VOLDATAH,5a0c05c86be3647bbe196f56,.CN=CKAL.OU=DRH-GROUPE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CKAL,rwcefm
72,VOLDATAH,5a0c05c86be3647bbe196f58,.CN=CLGC.OU=TRESORERIE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CLGC,rwcefm
73,VOLDATAH,5a0c05c86be3647bbe196f5a,.CN=CLRT.OU=MATINPLUS.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CLRT,rwcefm
74,VOLDATAH,5a0c05c86be3647bbe196f5c,.CN=CLRY.OU=MATINPLUS.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CLRY,rwcefm
75,VOLDATAH,5a0c05c86be3647bbe196f5e,.CN=CLVN.OU=BOLLOREMEDIAREGIE.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CLVN,rwcefm
76,VOLDATAH,5a0c05c86be3647bbe196f60,.CN=CMBL.OU=BOLLOREMEDIA.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CMBL,rwcefm
77,VOLDATAH,5a0c05c86be3647bbe196f62,.CN=CMRL.OU=MATINPLUS.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CMRL,rwcefm
78,VOLDATAH,5a0c05c86be3647bbe196f64,.CN=CMRU.OU=MATINPLUS.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CMRU,rwcefm
79,VOLDATAH,5a0c05c86be3647bbe196f66,.CN=CMTN.OU=COMPTABILITE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CMTN,rwceafm
80,VOLDATAH,5a0c05c86be3647bbe196f68,.CN=CONSM1.OU=CONSOLIDATION.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CONSM1,rwcefm
81,VOLDATAH,5a0c05c86be3647bbe196f6a,.CN=COURRIE8.OU=IRIS.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/COURRIE8,rwcefm
82,VOLDATAH,5a0c05c86be3647bbe196f6c,.CN=COURRIER.OU=IRIS.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/COURRIER,rwcefm
83,VOLDATAH,5a0c05c86be3647bbe196f6e,.CN=CPTY.OU=JURIDIQUE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CPTY,rwcefm
84,VOLDATAH,5a0c05c86be3647bbe196f70,.CN=CRJO.OU=BOLLOREMEDIAREGIE.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CRJO,rwcefm
85,VOLDATAH,5a0c05c86be3647bbe196f72,.CN=CSDR.OU=BOLLOREMEDIA.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CSDR,rwcefm
86,VOLDATAH,5a0c05c86be3647bbe196f74,.CN=CSYT.OU=ASMI.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CSYT,rwcefm
87,VOLDATAH,5a0c05c86be3647bbe196f76,.CN=CVDR.OU=BOLLOREMEDIA.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CVDR,rwcefm
88,VOLDATAH,5a0c05c86be3647bbe196f78,.CN=CVIE.OU=DIR-FINANCIERE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CVIE,rwcefm
89,VOLDATAH,5a0c05c86be3647bbe196f7a,.CN=CVUX.OU=JURIDIQUE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CVUX,rwcefm
90,VOLDATAH,5a0c05c86be3647bbe196f7c,.CN=DAON.OU=DIR-FINANCIERE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/DAON,rwcefm
91,VOLDATAH,5a0c05c86be3647bbe196f7e,.CN=DBTN.OU=IRIS.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/DBTN,rwcefm
92,VOLDATAH,5a0c05c86be3647bbe196f80,.CN=DDNI.OU=COMPTABILITE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/DDNI,rwcefm
