,Volume,_id,path,quota
934,VOLDATAG,5a55ff008a714b91a76b752c,\HOME\VBNT,1024000000
935,VOLDATAG,5a55ff008a714b91a76b752e,\HOME\VBSC,1024000000
936,VOLDATAG,5a55ff008a714b91a76b7530,\HOME\VDAE,1024000000
937,VOLDATAG,5a55ff008a714b91a76b7532,\HOME\VDBS,1024000000
938,VOLDATAG,5a55ff008a714b91a76b7534,\HOME\VDNU,1024000000
939,VOLDATAG,5a55ff008a714b91a76b7536,\HOME\VDVL,1024000000
940,VOLDATAG,5a55ff008a714b91a76b7538,\HOME\VFCS,1024000000
941,VOLDATAG,5a55ff008a714b91a76b753a,\HOME\VFRY,1024000000
942,VOLDATAG,5a55ff008a714b91a76b753c,\HOME\VFUE,1024000000
943,VOLDATAG,5a55ff008a714b91a76b753e,\HOME\VGAS,1024000000
944,VOLDATAG,5a55ff008a714b91a76b7540,\HOME\VGCE,1024000000
945,VOLDATAG,5a55ff008a714b91a76b7542,\HOME\VIDEO,1024000000
946,VOLDATAG,5a55ff008a714b91a76b7544,\HOME\VJLE,1024000000
947,VOLDATAG,5a55ff008a714b91a76b7546,\HOME\VJNE,1024000000
948,VOLDATAG,5a55ff008a714b91a76b7548,\HOME\VKLA,1024000000
949,VOLDATAG,5a55ff008a714b91a76b754a,\HOME\VLBE,1024000000
950,VOLDATAG,5a55ff008a714b91a76b754c,\HOME\VLDC,1024000000
951,VOLDATAG,5a55ff008a714b91a76b754e,\HOME\VMEN,1024000000
952,VOLDATAG,5a55ff008a714b91a76b7550,\HOME\VMLN,1024000000
953,VOLDATAG,5a55ff008a714b91a76b7552,\HOME\VMLR,1024000000
954,VOLDATAG,5a55ff008a714b91a76b7554,\HOME\VPRT,1024000000
955,VOLDATAG,5a55ff008a714b91a76b7556,\HOME\VRAD,1024000000
956,VOLDATAG,5a55ff008a714b91a76b7558,\HOME\VRIY,1024000000
957,VOLDATAG,5a55ff008a714b91a76b755a,\HOME\WAOR,1024000000
958,VOLDATAG,5a55ff008a714b91a76b755c,\HOME\WEBFAM01,1024000000
